timestamp,mast,rssi
4235,Tower3,-137.0
4235,Tower1,-132.06
4235,Tower4,-129.42
4235,Tower5,-125.52
4235,Tower6,-139.07
4235,Tower8,-131.63
4235,Tower9,-130.28
4235,Tower10,-132.52
4236,Tower7,-123.56
4236,Tower2,-123.6
4236,Tower3,-137.77
4236,Tower1,-131.52
4236,Tower4,-129.93
4236,Tower5,-129.86
4236,Tower6,-137.1
4236,Tower8,-133.0
4236,Tower9,-130.27
4236,Tower10,-131.24
4237,Tower7,-121.42
4237,Tower2,-122.89
4237,Tower3,-137.91
4237,Tower1,-131.19
4237,Tower4,-129.01
4237,Tower5,-131.29
4237,Tower6,-137.67
4237,Tower8,-132.77
4237,Tower9,-132.16
4237,Tower10,-132.37
4238,Tower7,-118.36
4238,Tower2,-123.59
4238,Tower3,-137.03
4238,Tower1,-126.39
4238,Tower4,-129.6
4238,Tower5,-131.41
4238,Tower6,-137.8
4238,Tower8,-127.68
4238,Tower9,-131.26
4238,Tower10,-133.1
4239,Tower7,-122.5
4239,Tower2,-123.72
4239,Tower3,-136.31
4239,Tower1,-130.36
4239,Tower4,-129.66
4239,Tower5,-130.73
4239,Tower6,-136.7
4239,Tower8,-132.12
4239,Tower9,-130.53
4239,Tower10,-131.28
4240,Tower7,-123.51
4240,Tower2,-124.27
4240,Tower3,-135.53
4240,Tower1,-131.38
4240,Tower4,-130.41
4240,Tower5,-129.82
4240,Tower6,-135.96
4240,Tower8,-132.48
4240,Tower9,-130.56
4240,Tower10,-132.33
4241,Tower7,-122.52
4241,Tower2,-118.55
4241,Tower3,-137.26
4241,Tower1,-132.11
4241,Tower4,-129.97
4241,Tower5,-131.3
4241,Tower6,-137.51
4241,Tower8,-132.85
4241,Tower9,-131.58
4241,Tower10,-131.59
4242,Tower7,-123.93
4242,Tower2,-125.1
4242,Tower3,-137.62
4242,Tower1,-131.54
4242,Tower4,-129.26
4242,Tower5,-130.52
4242,Tower6,-137.8
4242,Tower8,-132.93
4242,Tower9,-130.79
4242,Tower10,-132.8
4243,Tower7,-123.19
4243,Tower2,-123.15
4243,Tower3,-137.49
4243,Tower1,-131.67
4243,Tower4,-129.69
4243,Tower5,-130.74
4243,Tower6,-138.11
4243,Tower8,-131.43
4243,Tower9,-130.64
4243,Tower10,-133.47
4244,Tower7,-123.54
4244,Tower2,-128.51
4244,Tower3,-137.41
4244,Tower1,-130.44
4244,Tower4,-128.99
4244,Tower5,-131.31
4244,Tower6,-136.97
4244,Tower8,-131.66
4244,Tower9,-130.71
4244,Tower10,-132.42
4245,Tower7,-123.29
4245,Tower2,-124.05
4245,Tower3,-136.88
4245,Tower1,-131.65
4245,Tower4,-128.55
4245,Tower5,-130.72
4245,Tower6,-136.73
4245,Tower8,-132.31
4245,Tower9,-125.97
4245,Tower10,-132.57
4246,Tower7,-122.51
4246,Tower2,-124.11
4246,Tower3,-137.76
4246,Tower1,-131.79
4246,Tower4,-129.59
4246,Tower5,-131.45
4246,Tower6,-137.77
4246,Tower8,-131.51
4246,Tower9,-131.42
4246,Tower10,-132.27
4247,Tower7,-122.58
4247,Tower2,-124.03
4247,Tower3,-137.38
4247,Tower1,-131.92
4247,Tower4,-129.89
4247,Tower5,-130.67
4247,Tower6,-137.28
4247,Tower8,-131.05
4247,Tower9,-130.59
4247,Tower10,-131.59
4248,Tower7,-122.71
4248,Tower2,-123.04
4248,Tower3,-137.33
4248,Tower1,-136.98
4248,Tower4,-129.52
4248,Tower5,-131.61
4248,Tower6,-138.21
4248,Tower8,-131.8
4248,Tower9,-130.65
4248,Tower10,-132.28
4249,Tower7,-123.52
4249,Tower2,-122.99
4249,Tower3,-136.82
4249,Tower1,-131.46
4249,Tower4,-128.58
4249,Tower5,-131.69
4249,Tower6,-137.45
4249,Tower8,-131.9
4249,Tower9,-130.21
4249,Tower10,-125.62
4250,Tower7,-123.25
4250,Tower2,-122.99
4250,Tower3,-137.49
4250,Tower1,-131.53
4250,Tower4,-128.84
4250,Tower5,-130.13
4250,Tower6,-137.68
4250,Tower8,-132.82
4250,Tower9,-130.96
4250,Tower10,-132.48
4251,Tower7,-123.73
4251,Tower2,-119.02
4251,Tower3,-138.14
4251,Tower1,-131.32
4251,Tower4,-128.94
4251,Tower5,-131.27
4251,Tower6,-137.92
4251,Tower8,-132.56
4251,Tower9,-130.57
4251,Tower10,-132.29
4252,Tower7,-123.13
4252,Tower2,-123.83
4252,Tower3,-137.82
4252,Tower1,-131.09
4252,Tower4,-129.84
4252,Tower5,-130.0
4252,Tower6,-138.06
4252,Tower8,-131.72
4252,Tower9,-131.75
4252,Tower10,-131.55
4253,Tower7,-122.43
4253,Tower2,-124.39
4253,Tower3,-142.1
4253,Tower1,-132.23
4253,Tower4,-129.38
4253,Tower5,-130.3
4253,Tower6,-138.39
4253,Tower8,-131.45
4253,Tower9,-129.99
4253,Tower10,-130.88
4254,Tower7,-123.12
4254,Tower2,-128.23
4254,Tower3,-142.31
4254,Tower1,-131.83
4254,Tower4,-129.87
4254,Tower5,-130.84
4254,Tower6,-137.52
4254,Tower8,-131.86
4254,Tower9,-130.3
4254,Tower10,-131.98
4255,Tower7,-123.02
4255,Tower2,-124.4
4255,Tower3,-137.01
4255,Tower1,-129.95
4255,Tower4,-129.08
4255,Tower5,-130.86
4255,Tower6,-138.86
4255,Tower8,-132.19
4255,Tower9,-129.61
4255,Tower10,-131.24
4256,Tower7,-122.95
4256,Tower2,-123.32
4256,Tower3,-136.43
4256,Tower1,-132.1
4256,Tower4,-129.64
4256,Tower5,-132.36
4256,Tower6,-137.56
4256,Tower8,-127.72
4256,Tower9,-131.39
4256,Tower10,-132.44
4257,Tower7,-123.58
4257,Tower2,-123.67
4257,Tower3,-138.02
4257,Tower1,-131.35
4257,Tower4,-129.39
4257,Tower5,-130.82
4257,Tower6,-137.76
4257,Tower8,-132.2
4257,Tower9,-130.88
4257,Tower10,-132.47
4258,Tower7,-129.38
4258,Tower2,-123.68
4258,Tower3,-136.98
4258,Tower1,-130.96
4258,Tower4,-128.96
4258,Tower5,-131.94
4258,Tower6,-138.47
4258,Tower8,-132.18
4258,Tower9,-124.71
4258,Tower10,-131.07
4259,Tower7,-122.51
4259,Tower2,-123.34
4259,Tower3,-138.02
4259,Tower1,-131.17
4259,Tower4,-129.32
4259,Tower5,-130.72
4259,Tower6,-137.56
4259,Tower8,-131.38
4259,Tower9,-130.75
4259,Tower10,-132.38
4260,Tower7,-122.41
4260,Tower2,-122.76
4260,Tower3,-137.04
4260,Tower1,-131.74
4260,Tower4,-129.28
4260,Tower5,-131.72
4260,Tower6,-137.41
4260,Tower8,-132.03
4260,Tower9,-130.17
4260,Tower10,-132.28
4261,Tower7,-121.02
4261,Tower2,-124.09
4261,Tower3,-137.4
4261,Tower1,-130.82
4261,Tower4,-129.61
4261,Tower5,-130.48
4261,Tower6,-137.0
4261,Tower8,-132.01
4261,Tower9,-131.48
4261,Tower10,-131.64
4262,Tower7,-122.94
4262,Tower2,-118.09
4262,Tower3,-137.51
4262,Tower1,-131.13
4262,Tower4,-128.11
4262,Tower5,-131.46
4262,Tower6,-137.91
4262,Tower8,-132.4
4262,Tower9,-130.2
4262,Tower10,-131.56
4263,Tower7,-123.13
4263,Tower2,-123.87
4263,Tower3,-137.44
4263,Tower1,-131.5
4263,Tower4,-130.06
4263,Tower5,-130.69
4263,Tower6,-136.5
4263,Tower8,-131.47
4263,Tower9,-131.65
4263,Tower10,-131.58
4264,Tower7,-123.66
4264,Tower2,-123.52
4264,Tower3,-137.24
4264,Tower1,-130.81
4264,Tower4,-130.37
4264,Tower5,-130.31
4264,Tower6,-137.12
4264,Tower8,-133.16
4264,Tower9,-130.9
4264,Tower10,-131.71
4265,Tower7,-122.16
4265,Tower2,-123.74
4265,Tower3,-136.77
4265,Tower1,-131.85
4265,Tower4,-128.89
4265,Tower5,-131.1
4265,Tower6,-137.23
4265,Tower8,-132.19
4265,Tower9,-130.95
4265,Tower10,-131.88
4266,Tower7,-121.94
4266,Tower2,-124.93
4266,Tower3,-137.76
4266,Tower1,-131.59
4266,Tower4,-129.32
4266,Tower5,-130.91
4266,Tower6,-136.39
4266,Tower8,-133.63
4266,Tower9,-131.07
4266,Tower10,-132.13
4267,Tower7,-122.28
4267,Tower2,-123.34
4267,Tower3,-137.45
4267,Tower1,-130.72
4267,Tower4,-130.02
4267,Tower5,-131.3
4267,Tower6,-137.24
4267,Tower8,-127.06
4267,Tower9,-131.15
4267,Tower10,-138.02
4268,Tower7,-123.6
4268,Tower2,-123.71
4268,Tower3,-137.61
4268,Tower1,-127.1
4268,Tower4,-129.7
4268,Tower5,-131.37
4268,Tower6,-138.01
4268,Tower8,-130.99
4268,Tower9,-131.64
4268,Tower10,-131.7
4269,Tower7,-123.14
4269,Tower2,-123.5
4269,Tower3,-137.66
4269,Tower1,-130.57
4269,Tower4,-127.96
4269,Tower5,-130.72
4269,Tower6,-137.63
4269,Tower8,-131.54
4269,Tower9,-130.9
4269,Tower10,-130.62
4270,Tower7,-122.3
4270,Tower2,-123.04
4270,Tower3,-137.67
4270,Tower1,-131.11
4270,Tower4,-129.72
4270,Tower5,-130.72
4270,Tower6,-136.84
4270,Tower8,-131.31
4270,Tower9,-136.12
4270,Tower10,-131.62
4271,Tower7,-123.01
4271,Tower2,-122.97
4271,Tower3,-137.23
4271,Tower1,-131.44
4271,Tower4,-129.47
4271,Tower5,-130.81
4271,Tower6,-136.99
4271,Tower8,-132.52
4271,Tower9,-130.78
4271,Tower10,-130.91
4272,Tower7,-123.72
4272,Tower2,-122.24
4272,Tower3,-137.24
4272,Tower1,-130.76
4272,Tower4,-128.58
4272,Tower5,-131.04
4272,Tower6,-138.03
4272,Tower8,-131.52
4272,Tower9,-130.27
4272,Tower10,-132.34
4273,Tower7,-121.96
4273,Tower2,-123.58
4273,Tower3,-137.0
4273,Tower1,-131.66
4273,Tower4,-129.35
4273,Tower5,-130.36
4273,Tower6,-137.63
4273,Tower8,-132.5
4273,Tower9,-131.09
4273,Tower10,-130.6
4274,Tower7,-122.89
4274,Tower2,-119.24
4274,Tower3,-137.38
4274,Tower1,-132.17
4274,Tower4,-128.92
4274,Tower5,-130.27
4274,Tower6,-138.41
4274,Tower8,-131.7
4274,Tower9,-131.81
4274,Tower10,-132.56
4275,Tower7,-123.15
4275,Tower2,-118.05
4275,Tower3,-138.9
4275,Tower1,-131.38
4275,Tower4,-129.35
4275,Tower5,-130.16
4275,Tower6,-136.77
4275,Tower8,-132.33
4275,Tower9,-131.85
4275,Tower10,-132.54
4276,Tower7,-122.2
4276,Tower2,-124.18
4276,Tower3,-136.3
4276,Tower1,-136.58
4276,Tower4,-129.83
4276,Tower5,-130.65
4276,Tower6,-137.95
4276,Tower8,-132.83
4276,Tower9,-131.67
4276,Tower10,-133.17
4277,Tower7,-122.02
4277,Tower2,-123.57
4277,Tower3,-138.0
4277,Tower1,-132.03
4277,Tower4,-128.63
4277,Tower5,-131.6
4277,Tower6,-137.56
4277,Tower8,-132.07
4277,Tower9,-130.49
4277,Tower10,-132.03
4278,Tower7,-123.01
4278,Tower2,-123.87
4278,Tower3,-137.1
4278,Tower1,-131.23
4278,Tower4,-129.32
4278,Tower5,-136.15
4278,Tower6,-142.51
4278,Tower8,-131.84
4278,Tower9,-125.97
4278,Tower10,-132.84
4279,Tower7,-122.23
4279,Tower2,-123.5
4279,Tower3,-136.64
4279,Tower1,-131.27
4279,Tower4,-128.39
4279,Tower5,-130.96
4279,Tower6,-137.42
4279,Tower8,-132.12
4279,Tower9,-130.82
4279,Tower10,-131.53
4280,Tower7,-122.44
4280,Tower2,-124.26
4280,Tower3,-137.24
4280,Tower1,-130.29
4280,Tower4,-129.12
4280,Tower5,-130.93
4280,Tower6,-137.71
4280,Tower8,-131.18
4280,Tower9,-131.43
4280,Tower10,-131.81
4281,Tower7,-122.43
4281,Tower2,-124.37
4281,Tower3,-137.24
4281,Tower1,-132.72
4281,Tower4,-130.54
4281,Tower5,-130.69
4281,Tower6,-136.4
4281,Tower8,-131.82
4281,Tower9,-131.4
4281,Tower10,-131.07
4282,Tower7,-122.92
4282,Tower2,-125.51
4282,Tower3,-138.07
4282,Tower1,-131.85
4282,Tower4,-129.08
4282,Tower5,-130.97
4282,Tower6,-138.07
4282,Tower8,-131.09
4282,Tower9,-131.26
4282,Tower10,-137.57
4283,Tower7,-127.78
4283,Tower2,-123.73
4283,Tower3,-137.7
4283,Tower1,-131.8
4283,Tower4,-130.01
4283,Tower5,-130.94
4283,Tower6,-137.64
4283,Tower8,-131.52
4283,Tower9,-130.5
4283,Tower10,-131.36
4284,Tower7,-122.44
4284,Tower2,-123.93
4284,Tower3,-137.19
4284,Tower1,-126.93
4284,Tower4,-128.62
4284,Tower5,-129.9
4284,Tower6,-137.67
4284,Tower8,-131.9
4284,Tower9,-131.19
4284,Tower10,-131.55
4285,Tower7,-123.66
4285,Tower2,-117.74
4285,Tower3,-136.89
4285,Tower1,-132.42
4285,Tower4,-129.44
4285,Tower5,-131.44
4285,Tower6,-137.69
4285,Tower8,-132.33
4285,Tower9,-130.91
4285,Tower10,-131.41
4286,Tower7,-123.25
4286,Tower2,-122.88
4286,Tower3,-138.07
4286,Tower1,-131.66
4286,Tower4,-129.17
4286,Tower5,-130.87
4286,Tower6,-137.51
4286,Tower8,-132.33
4286,Tower9,-130.8
4286,Tower10,-131.57
4287,Tower7,-122.57
4287,Tower2,-123.92
4287,Tower3,-137.95
4287,Tower1,-131.45
4287,Tower4,-130.0
4287,Tower5,-131.86
4287,Tower6,-137.04
4287,Tower8,-131.99
4287,Tower9,-130.42
4287,Tower10,-131.78
4288,Tower7,-122.26
4288,Tower2,-124.43
4288,Tower3,-137.0
4288,Tower1,-131.44
4288,Tower4,-128.36
4288,Tower5,-131.32
4288,Tower6,-138.31
4288,Tower8,-131.91
4288,Tower9,-131.28
4288,Tower10,-131.41
4289,Tower7,-122.85
4289,Tower2,-123.79
4289,Tower3,-138.39
4289,Tower1,-131.96
4289,Tower4,-128.96
4289,Tower5,-129.9
4289,Tower6,-136.76
4289,Tower8,-131.76
4289,Tower9,-129.96
4289,Tower10,-132.86
4290,Tower7,-122.69
4290,Tower2,-124.4
4290,Tower3,-137.57
4290,Tower1,-131.13
4290,Tower4,-130.13
4290,Tower5,-131.18
4290,Tower6,-136.23
4290,Tower8,-131.66
4290,Tower9,-130.63
4290,Tower10,-132.43
4291,Tower7,-123.39
4291,Tower2,-124.24
4291,Tower3,-137.48
4291,Tower1,-130.39
4291,Tower4,-129.96
4291,Tower5,-129.8
4291,Tower6,-137.98
4291,Tower8,-136.45
4291,Tower9,-131.54
4291,Tower10,-131.82
4292,Tower7,-123.36
4292,Tower2,-124.26
4292,Tower3,-137.85
4292,Tower1,-132.33
4292,Tower4,-128.63
4292,Tower5,-131.46
4292,Tower6,-137.65
4292,Tower8,-132.59
4292,Tower9,-131.8
4292,Tower10,-131.77
4293,Tower7,-122.04
4293,Tower2,-128.67
4293,Tower3,-137.45
4293,Tower1,-130.72
4293,Tower4,-128.44
4293,Tower5,-130.3
4293,Tower6,-138.91
4293,Tower8,-126.71
4293,Tower9,-130.12
4293,Tower10,-132.67
4294,Tower7,-122.67
4294,Tower2,-123.18
4294,Tower3,-137.75
4294,Tower1,-130.96
4294,Tower4,-128.89
4294,Tower5,-130.67
4294,Tower6,-138.15
4294,Tower8,-131.95
4294,Tower9,-130.99
4294,Tower10,-136.66
4295,Tower7,-122.11
4295,Tower2,-124.23
4295,Tower3,-136.5
4295,Tower1,-131.43
4295,Tower4,-129.87
4295,Tower5,-130.78
4295,Tower6,-137.24
4295,Tower8,-133.08
4295,Tower9,-129.7
4295,Tower10,-127.63
4296,Tower7,-122.97
4296,Tower2,-123.82
4296,Tower3,-138.1
4296,Tower1,-132.18
4296,Tower4,-128.94
4296,Tower5,-131.07
4296,Tower6,-137.52
4296,Tower8,-131.7
4296,Tower9,-131.33
4296,Tower10,-132.56
4297,Tower7,-122.39
4297,Tower2,-124.43
4297,Tower3,-137.71
4297,Tower1,-131.15
4297,Tower4,-129.6
4297,Tower5,-131.33
4297,Tower6,-137.12
4297,Tower8,-131.86
4297,Tower9,-131.45
4297,Tower10,-131.51
4298,Tower7,-122.69
4298,Tower2,-123.72
4298,Tower3,-137.59
4298,Tower1,-131.13
4298,Tower4,-135.41
4298,Tower5,-130.41
4298,Tower6,-137.62
4298,Tower8,-131.94
4298,Tower9,-130.36
4298,Tower10,-137.05
4299,Tower7,-122.82
4299,Tower2,-124.03
4299,Tower3,-137.79
4299,Tower1,-131.11
4299,Tower4,-129.75
4299,Tower5,-130.22
4299,Tower6,-138.2
4299,Tower8,-132.13
4299,Tower9,-130.28
4299,Tower10,-131.7
4300,Tower7,-124.13
4300,Tower2,-123.12
4300,Tower3,-137.33
4300,Tower1,-130.25
4300,Tower4,-129.74
4300,Tower5,-131.48
4300,Tower6,-137.51
4300,Tower8,-127.6
4300,Tower9,-130.45
4300,Tower10,-133.58
4301,Tower7,-122.82
4301,Tower2,-123.33
4301,Tower3,-142.7
4301,Tower1,-132.46
4301,Tower4,-129.28
4301,Tower5,-131.67
4301,Tower6,-138.09
4301,Tower8,-133.65
4301,Tower9,-130.85
4301,Tower10,-131.71
4302,Tower7,-121.75
4302,Tower2,-123.17
4302,Tower3,-138.2
4302,Tower1,-131.5
4302,Tower4,-130.31
4302,Tower5,-130.39
4302,Tower6,-137.98
4302,Tower8,-131.35
4302,Tower9,-130.39
4302,Tower10,-131.21
4303,Tower7,-122.98
4303,Tower2,-124.7
4303,Tower3,-137.72
4303,Tower1,-131.24
4303,Tower4,-128.97
4303,Tower5,-131.5
4303,Tower6,-137.84
4303,Tower8,-131.66
4303,Tower9,-129.93
4303,Tower10,-131.81
4304,Tower7,-122.87
4304,Tower2,-124.55
4304,Tower3,-137.65
4304,Tower1,-131.97
4304,Tower4,-129.01
4304,Tower5,-130.79
4304,Tower6,-137.11
4304,Tower8,-132.01
4304,Tower9,-136.63
4304,Tower10,-131.84
4305,Tower7,-122.17
4305,Tower2,-124.29
4305,Tower3,-137.15
4305,Tower1,-131.48
4305,Tower4,-129.6
4305,Tower5,-129.98
4305,Tower6,-136.23
4305,Tower8,-131.95
4305,Tower9,-131.66
4305,Tower10,-133.06
4306,Tower7,-122.36
4306,Tower2,-123.19
4306,Tower3,-137.28
4306,Tower1,-131.89
4306,Tower4,-127.92
4306,Tower5,-131.62
4306,Tower6,-136.68
4306,Tower8,-133.06
4306,Tower9,-130.65
4306,Tower10,-131.71
4307,Tower7,-122.91
4307,Tower2,-123.92
4307,Tower3,-137.55
4307,Tower1,-131.22
4307,Tower4,-129.45
4307,Tower5,-131.03
4307,Tower6,-132.82
4307,Tower8,-131.82
4307,Tower9,-131.75
4307,Tower10,-131.84
4308,Tower7,-122.49
4308,Tower2,-123.31
4308,Tower3,-137.59
4308,Tower1,-131.29
4308,Tower4,-128.78
4308,Tower5,-130.51
4308,Tower6,-136.4
4308,Tower8,-131.23
4308,Tower9,-131.55
4308,Tower10,-132.45
4309,Tower7,-123.63
4309,Tower2,-124.18
4309,Tower3,-136.15
4309,Tower1,-131.23
4309,Tower4,-128.98
4309,Tower5,-131.31
4309,Tower6,-136.58
4309,Tower8,-131.85
4309,Tower9,-131.2
4309,Tower10,-131.8
4310,Tower7,-122.42
4310,Tower2,-123.6
4310,Tower3,-136.88
4310,Tower1,-131.16
4310,Tower4,-124.0
4310,Tower5,-130.12
4310,Tower6,-137.92
4310,Tower8,-133.19
4310,Tower9,-130.8
4310,Tower10,-132.29
4311,Tower7,-116.58
4311,Tower2,-123.46
4311,Tower3,-137.26
4311,Tower1,-131.26
4311,Tower4,-133.62
4311,Tower5,-130.82
4311,Tower6,-137.52
4311,Tower8,-132.94
4311,Tower9,-129.82
4311,Tower10,-132.01
4312,Tower7,-122.57
4312,Tower2,-124.55
4312,Tower3,-136.95
4312,Tower1,-131.58
4312,Tower4,-129.95
4312,Tower5,-130.77
4312,Tower6,-138.51
4312,Tower8,-132.13
4312,Tower9,-131.38
4312,Tower10,-131.21
4313,Tower7,-122.05
4313,Tower2,-124.91
4313,Tower3,-138.41
4313,Tower1,-131.23
4313,Tower4,-128.06
4313,Tower5,-131.62
4313,Tower6,-137.78
4313,Tower8,-132.16
4313,Tower9,-130.1
4313,Tower10,-132.43
4314,Tower7,-123.81
4314,Tower2,-122.47
4314,Tower3,-137.22
4314,Tower1,-130.35
4314,Tower4,-128.93
4314,Tower5,-130.61
4314,Tower6,-142.59
4314,Tower8,-132.43
4314,Tower9,-131.24
4314,Tower10,-132.19
4315,Tower7,-123.16
4315,Tower2,-122.95
4315,Tower3,-136.58
4315,Tower1,-131.48
4315,Tower4,-128.55
4315,Tower5,-130.84
4315,Tower6,-137.68
4315,Tower8,-131.9
4315,Tower9,-130.32
4315,Tower10,-132.25
4316,Tower7,-123.37
4316,Tower2,-122.69
4316,Tower3,-136.73
4316,Tower1,-130.51
4316,Tower4,-130.28
4316,Tower5,-130.4
4316,Tower6,-138.55
4316,Tower8,-132.91
4316,Tower9,-130.8
4316,Tower10,-132.3
4317,Tower7,-118.12
4317,Tower2,-122.72
4317,Tower3,-137.58
4317,Tower1,-132.08
4317,Tower4,-128.4
4317,Tower5,-130.77
4317,Tower6,-138.18
4317,Tower8,-132.45
4317,Tower9,-131.2
4317,Tower10,-131.51
4318,Tower7,-121.96
4318,Tower2,-123.35
4318,Tower3,-137.56
4318,Tower1,-131.8
4318,Tower4,-128.88
4318,Tower5,-131.3
4318,Tower6,-137.58
4318,Tower8,-133.16
4318,Tower9,-131.71
4318,Tower10,-132.1
4319,Tower7,-122.05
4319,Tower2,-125.19
4319,Tower3,-137.09
4319,Tower1,-131.63
4319,Tower4,-129.57
4319,Tower5,-129.41
4319,Tower6,-136.98
4319,Tower8,-131.52
4319,Tower9,-131.29
4319,Tower10,-132.6
4320,Tower7,-121.75
4320,Tower2,-123.22
4320,Tower3,-136.18
4320,Tower1,-131.2
4320,Tower4,-128.25
4320,Tower5,-130.87
4320,Tower6,-142.93
4320,Tower8,-132.59
4320,Tower9,-130.93
4320,Tower10,-132.31
4321,Tower7,-122.56
4321,Tower2,-124.63
4321,Tower3,-136.62
4321,Tower1,-131.24
4321,Tower4,-129.24
4321,Tower5,-129.81
4321,Tower6,-138.01
4321,Tower8,-132.42
4321,Tower9,-130.21
4321,Tower10,-130.95
4322,Tower7,-123.06
4322,Tower2,-123.65
4322,Tower3,-136.97
4322,Tower1,-131.26
4322,Tower4,-130.19
4322,Tower5,-129.37
4322,Tower6,-138.45
4322,Tower8,-131.48
4322,Tower9,-131.4
4322,Tower10,-132.53
4323,Tower7,-122.45
4323,Tower2,-118.98
4323,Tower3,-137.93
4323,Tower1,-132.46
4323,Tower4,-130.58
4323,Tower5,-130.66
4323,Tower6,-137.52
4323,Tower8,-132.2
4323,Tower9,-130.73
4323,Tower10,-132.32
4324,Tower7,-121.9
4324,Tower2,-124.19
4324,Tower3,-137.56
4324,Tower1,-131.42
4324,Tower4,-129.78
4324,Tower5,-131.1
4324,Tower6,-137.27
4324,Tower8,-131.7
4324,Tower9,-130.67
4324,Tower10,-132.16
4325,Tower7,-123.15
4325,Tower2,-123.72
4325,Tower3,-136.95
4325,Tower1,-130.97
4325,Tower4,-128.79
4325,Tower5,-130.59
4325,Tower6,-137.33
4325,Tower8,-131.91
4325,Tower9,-132.14
4325,Tower10,-131.85
4326,Tower7,-123.01
4326,Tower2,-124.99
4326,Tower3,-136.98
4326,Tower1,-131.49
4326,Tower4,-129.67
4326,Tower5,-131.69
4326,Tower6,-136.88
4326,Tower8,-132.41
4326,Tower9,-129.78
4326,Tower10,-132.37
4327,Tower7,-122.09
4327,Tower2,-123.42
4327,Tower3,-136.41
4327,Tower1,-131.23
4327,Tower4,-129.19
4327,Tower5,-130.25
4327,Tower6,-137.41
4327,Tower8,-130.99
4327,Tower9,-131.38
4327,Tower10,-132.31
4328,Tower7,-123.14
4328,Tower2,-122.82
4328,Tower3,-138.06
4328,Tower1,-131.61
4328,Tower4,-129.94
4328,Tower5,-130.89
4328,Tower6,-137.59
4328,Tower8,-131.93
4328,Tower9,-132.48
4328,Tower10,-131.09
4329,Tower7,-122.43
4329,Tower2,-123.17
4329,Tower3,-137.41
4329,Tower1,-131.78
4329,Tower4,-129.17
4329,Tower5,-129.79
4329,Tower6,-137.57
4329,Tower8,-131.25
4329,Tower9,-131.75
4329,Tower10,-132.73
4330,Tower7,-122.58
4330,Tower2,-123.16
4330,Tower3,-137.64
4330,Tower1,-131.61
4330,Tower4,-129.24
4330,Tower5,-130.67
4330,Tower6,-138.13
4330,Tower8,-131.59
4330,Tower9,-130.44
4330,Tower10,-132.5
4331,Tower7,-122.83
4331,Tower2,-124.02
4331,Tower3,-137.5
4331,Tower1,-131.82
4331,Tower4,-128.31
4331,Tower5,-130.36
4331,Tower6,-137.21
4331,Tower8,-132.16
4331,Tower9,-130.04
4331,Tower10,-132.9
4332,Tower7,-122.43
4332,Tower2,-123.55
4332,Tower3,-136.71
4332,Tower1,-131.14
4332,Tower4,-129.31
4332,Tower5,-131.29
4332,Tower6,-138.22
4332,Tower8,-131.54
4332,Tower9,-135.87
4332,Tower10,-133.07
4333,Tower7,-123.71
4333,Tower2,-123.06
4333,Tower3,-137.32
4333,Tower1,-131.44
4333,Tower4,-128.96
4333,Tower5,-131.28
4333,Tower6,-136.88
4333,Tower8,-132.88
4333,Tower9,-130.52
4333,Tower10,-133.18
4334,Tower7,-123.58
4334,Tower2,-123.58
4334,Tower3,-137.52
4334,Tower1,-130.86
4334,Tower4,-129.56
4334,Tower5,-130.67
4334,Tower6,-137.4
4334,Tower8,-131.09
4334,Tower9,-130.12
4334,Tower10,-132.31
4335,Tower7,-121.62
4335,Tower2,-123.35
4335,Tower3,-136.85
4335,Tower1,-131.7
4335,Tower4,-129.81
4335,Tower5,-129.24
4335,Tower6,-137.9
4335,Tower8,-133.08
4335,Tower9,-130.28
4335,Tower10,-132.26
4336,Tower7,-121.89
4336,Tower2,-122.72
4336,Tower3,-137.83
4336,Tower1,-132.25
4336,Tower4,-129.02
4336,Tower5,-130.97
4336,Tower6,-136.7
4336,Tower8,-132.23
4336,Tower9,-131.63
4336,Tower10,-131.96
4337,Tower7,-122.72
4337,Tower2,-123.86
4337,Tower3,-137.55
4337,Tower1,-131.06
4337,Tower4,-128.97
4337,Tower5,-130.11
4337,Tower6,-137.05
4337,Tower8,-132.13
4337,Tower9,-129.85
4337,Tower10,-132.37
4338,Tower7,-122.98
4338,Tower2,-129.08
4338,Tower3,-137.59
4338,Tower1,-132.19
4338,Tower4,-129.62
4338,Tower5,-130.53
4338,Tower6,-138.36
4338,Tower8,-132.16
4338,Tower9,-130.68
4338,Tower10,-132.23
4339,Tower7,-122.63
4339,Tower2,-123.28
4339,Tower3,-138.15
4339,Tower1,-130.94
4339,Tower4,-129.38
4339,Tower5,-130.84
4339,Tower6,-137.95
4339,Tower8,-132.03
4339,Tower9,-129.91
4339,Tower10,-132.08
4340,Tower7,-122.89
4340,Tower2,-119.02
4340,Tower3,-137.55
4340,Tower1,-130.68
4340,Tower4,-129.69
4340,Tower5,-131.03
4340,Tower6,-138.4
4340,Tower8,-132.34
4340,Tower9,-131.13
4340,Tower10,-132.0
4341,Tower7,-121.82
4341,Tower2,-124.67
4341,Tower3,-137.43
4341,Tower1,-131.23
4341,Tower4,-128.84
4341,Tower5,-130.22
4341,Tower6,-138.01
4341,Tower8,-132.63
4341,Tower9,-130.68
4341,Tower10,-131.17
4342,Tower7,-122.77
4342,Tower2,-124.6
4342,Tower3,-137.38
4342,Tower1,-131.11
4342,Tower4,-130.32
4342,Tower5,-131.06
4342,Tower6,-137.69
4342,Tower8,-131.74
